data;embi_bps;embi_decimal
2021-03-02;303;0,030300
2021-03-03;304;0,030400
2021-03-04;299;0,029900
2021-03-05;306;0,030600
2021-03-08;323;0,032300
2021-03-09;324;0,032400
2021-03-10;320;0,032000
2021-03-11;310;0,031000
2021-03-12;302;0,030200
2021-03-15;302;0,030200
2021-03-16;295;0,029500
2021-03-17;294;0,029400
2021-03-18;289;0,028900
2021-03-19;288;0,028800
2021-03-22;289;0,028900
2021-03-23;289;0,028900
2021-03-24;294;0,029400
2021-03-25;301;0,030100
2021-03-26;299;0,029900
2021-03-29;295;0,029500
2021-03-30;299;0,029900
2021-03-31;290;0,029000
2021-04-01;292;0,029200
2021-04-05;289;0,028900
2021-04-06;288;0,028800
2021-04-07;286;0,028600
2021-04-08;289;0,028900
2021-04-09;289;0,028900
2021-04-12;292;0,029200
2021-04-13;296;0,029600
2021-04-14;291;0,029100
2021-04-15;290;0,029000
2021-04-16;285;0,028500
2021-04-19;281;0,028100
2021-04-20;286;0,028600
2021-04-21;286;0,028600
2021-04-22;287;0,028700
2021-04-23;283;0,028300
2021-04-26;283;0,028300
2021-04-27;282;0,028200
2021-04-28;281;0,028100
2021-04-29;277;0,027700
2021-04-30;277;0,027700
2021-05-03;277;0,027700
2021-05-04;277;0,027700
2021-05-05;276;0,027600
2021-05-06;272;0,027200
2021-05-07;261;0,026100
2021-05-10;254;0,025400
2021-05-11;256;0,025600
2021-05-12;256;0,025600
2021-05-13;257;0,025700
2021-05-14;258;0,025800
2021-05-17;260;0,026000
2021-05-18;260;0,026000
2021-05-19;262;0,026200
2021-05-20;266;0,026600
2021-05-21;266;0,026600
2021-05-24;268;0,026800
2021-05-25;271;0,027100
2021-05-26;265;0,026500
2021-05-27;264;0,026400
2021-05-28;261;0,026100
2021-05-31;262;0,026200
2021-06-01;260;0,026000
2021-06-02;258;0,025800
2021-06-03;260;0,026000
2021-06-04;263;0,026300
2021-06-07;261;0,026100
2021-06-08;263;0,026300
2021-06-09;264;0,026400
2021-06-10;266;0,026600
2021-06-11;262;0,026200
2021-06-14;263;0,026300
2021-06-15;266;0,026600
2021-06-16;266;0,026600
2021-06-17;263;0,026300
2021-06-18;267;0,026700
2021-06-21;263;0,026300
2021-06-22;267;0,026700
2021-06-23;264;0,026400
2021-06-24;265;0,026500
2021-06-25;262;0,026200
2021-06-28;266;0,026600
2021-06-29;270;0,027000
2021-06-30;275;0,027500
2021-07-01;276;0,027600
2021-07-02;279;0,027900
2021-07-05;279;0,027900
2021-07-06;287;0,028700
2021-07-07;291;0,029100
2021-07-08;294;0,029400
2021-07-09;289;0,028900
2021-07-12;288;0,028800
2021-07-13;285;0,028500
2021-07-14;289;0,028900
2021-07-15;292;0,029200
2021-07-16;291;0,029100
2021-07-19;303;0,030300
2021-07-20;299;0,029900
2021-07-21;296;0,029600
2021-07-22;296;0,029600
2021-07-23;294;0,029400
2021-07-26;294;0,029400
2021-07-27;300;0,030000
2021-07-28;300;0,030000
2021-07-29;298;0,029800
2021-07-30;300;0,030000
2021-08-02;302;0,030200
2021-08-03;304;0,030400
2021-08-04;305;0,030500
2021-08-05;301;0,030100
2021-08-06;301;0,030100
2021-08-09;301;0,030100
2021-08-10;301;0,030100
2021-08-11;301;0,030100
2021-08-12;300;0,030000
2021-08-13;304;0,030400
2021-08-16;307;0,030700
2021-08-17;309;0,030900
2021-08-18;313;0,031300
2021-08-19;321;0,032100
2021-08-20;320;0,032000
2021-08-23;318;0,031800
2021-08-24;315;0,031500
2021-08-25;310;0,031000
2021-08-26;311;0,031100
2021-08-27;309;0,030900
2021-08-30;304;0,030400
2021-08-31;304;0,030400
2021-09-01;304;0,030400
2021-09-02;305;0,030500
2021-09-03;304;0,030400
2021-09-06;304;0,030400
2021-09-07;304;0,030400
2021-09-08;312;0,031200
2021-09-09;317;0,031700
2021-09-10;310;0,031000
2021-09-13;314;0,031400
2021-09-14;318;0,031800
2021-09-15;314;0,031400
2021-09-16;312;0,031200
2021-09-17;311;0,031100
2021-09-20;322;0,032200
2021-09-21;318;0,031800
2021-09-22;318;0,031800
2021-09-23;317;0,031700
2021-09-24;320;0,032000
2021-09-27;322;0,032200
2021-09-28;325;0,032500
2021-09-29;320;0,032000
2021-09-30;327;0,032700
2021-10-01;333;0,033300
2021-10-04;334;0,033400
2021-10-05;332;0,033200
2021-10-06;334;0,033400
2021-10-07;326;0,032600
2021-10-08;326;0,032600
2021-10-11;327;0,032700
2021-10-12;332;0,033200
2021-10-13;330;0,033000
2021-10-14;328;0,032800
2021-10-15;324;0,032400
2021-10-18;327;0,032700
2021-10-19;329;0,032900
2021-10-20;336;0,033600
2021-10-21;350;0,035000
2021-10-22;353;0,035300
2021-10-25;348;0,034800
2021-10-26;346;0,034600
2021-10-27;346;0,034600
2021-10-28;347;0,034700
2021-10-29;362;0,036200
2021-11-01;366;0,036600
2021-11-02;370;0,037000
2021-11-03;361;0,036100
2021-11-04;356;0,035600
2021-11-05;355;0,035500
2021-11-08;343;0,034300
2021-11-09;346;0,034600
2021-11-10;341;0,034100
2021-11-11;338;0,033800
2021-11-12;339;0,033900
2021-11-15;336;0,033600
2021-11-16;336;0,033600
2021-11-17;338;0,033800
2021-11-18;340;0,034000
2021-11-19;341;0,034100
2021-11-22;339;0,033900
2021-11-23;345;0,034500
2021-11-24;349;0,034900
2021-11-25;349;0,034900
2021-11-26;375;0,037500
2021-11-29;366;0,036600
2021-11-30;366;0,036600
2021-12-01;355;0,035500
2021-12-02;345;0,034500
2021-12-03;349;0,034900
2021-12-06;343;0,034300
2021-12-07;330;0,033000
2021-12-08;327;0,032700
2021-12-09;333;0,033300
2021-12-10;333;0,033300
2021-12-13;337;0,033700
2021-12-14;338;0,033800
2021-12-15;339;0,033900
2021-12-16;342;0,034200
2021-12-17;343;0,034300
2021-12-20;345;0,034500
2021-12-21;341;0,034100
2021-12-22;342;0,034200
2021-12-23;335;0,033500
2021-12-24;335;0,033500
2021-12-27;334;0,033400
2021-12-28;331;0,033100
2021-12-29;325;0,032500
2021-12-30;326;0,032600
2021-12-31;326;0,032600
2024-07-31;228;0,022800
2024-08-01;226;0,022674
2024-08-02;222;0,022256
2024-08-05;213;0,021396
2024-08-06;208;0,020815
2024-08-07;208;0,020822
2024-08-08;212;0,021234
2024-08-09;217;0,021703
2024-08-12;218;0,021829
2024-08-13;217;0,021754
2024-08-14;220;0,022093
2024-08-15;224;0,022472
2024-08-16;229;0,022937
2024-08-19;229;0,022926
2024-08-20;236;0,023663
2024-08-21;233;0,023393
2024-08-22;237;0,023731
2024-08-23;239;0,023916
2024-08-26;239;0,023916
2024-08-27;242;0,024262
2024-08-28;244;0,024432
2024-08-29;241;0,024104
2024-08-30;239;0,023933
2024-09-02;232;0,023227
2024-09-03;232;0,023239
2024-09-04;224;0,022496
2024-09-05;228;0,022856
2024-09-06;228;0,022815
2024-09-09;226;0,022656
2024-09-10;228;0,022809
2024-09-11;225;0,022579
2024-09-12;227;0,022786
2024-09-13;229;0,022972
2024-09-16;229;0,022998
2024-09-17;230;0,023081
2024-09-18;234;0,023409
2024-09-19;234;0,023409
2024-09-20;245;0,024509
2024-09-23;227;0,022758
2024-09-24;227;0,022758
2024-09-25;227;0,022780
2024-09-26;224;0,022479
2024-09-27;229;0,022920
2024-09-30;229;0,022968
2024-10-01;229;0,022968
2024-10-02;231;0,023141
2024-10-03;231;0,023141
2024-10-04;231;0,023141
2024-10-07;237;0,023750
2024-10-08;235;0,023532
2024-10-09;240;0,024026
2024-10-10;232;0,023262
2024-10-11;231;0,023107
2024-10-14;231;0,023107
2024-10-15;227;0,022744
2024-10-16;229;0,022947
2024-10-17;228;0,022844
2024-10-18;230;0,023063
2024-10-21;232;0,023201
2024-10-22;227;0,022758
2024-10-23;226;0,022653
2024-10-24;222;0,022224
2024-10-25;225;0,022538
2024-10-28;224;0,022500
2024-10-29;224;0,022500
2024-10-30;230;0,023025
2024-10-31;229;0,022914
2024-11-01;226;0,022682
2024-11-04;226;0,022680
2024-11-05;222;0,022294
2024-11-06;222;0,022232
2024-11-07;231;0,023169
2024-11-08;237;0,023789
2024-11-11;237;0,023765
2024-11-12;237;0,023766
2024-11-13;224;0,022482
2024-11-14;226;0,022645
2024-11-15;224;0,022467
2024-11-18;217;0,021788
2024-11-19;218;0,021886
2024-11-20;223;0,022331
2024-11-21;224;0,022468
2024-11-22;227;0,022729
2024-11-25;227;0,022731
2024-11-26;228;0,022819
2024-11-27;226;0,022624
2024-11-28;223;0,022360
2024-11-29;220;0,022019
2024-12-02;220;0,022048
2024-12-03;214;0,021485
2024-12-04;214;0,021481
2024-12-05;217;0,021762
2024-12-06;220;0,022015
2024-12-09;218;0,021867
2024-12-10;211;0,021173
2024-12-11;214;0,021484
2024-12-12;219;0,021955
2024-12-13;216;0,021667
2024-12-16;211;0,021190
2024-12-17;204;0,020466
2024-12-18;199;0,019952
2024-12-19;180;0,018035
2024-12-20;186;0,018648
2024-12-23;191;0,019114
2024-12-24;191;0,019178
2024-12-25;191;0,019194
2024-12-26;192;0,019215
2024-12-27;192;0,019218
2024-12-30;191;0,019125
2024-12-31;181;0,018131
2025-01-01;180;0,018093
2025-01-02;180;0,018081
2025-01-03;184;0,018469
2025-01-06;191;0,019107
2025-01-07;194;0,019401
2025-01-08;196;0,019662
2025-01-09;192;0,019258
2025-01-10;196;0,019639
2025-01-13;189;0,018940
2025-01-14;192;0,019264
2025-01-15;194;0,019475
2025-01-16;199;0,019909
2025-01-17;197;0,019754
2025-01-20;198;0,019877
2025-01-21;202;0,020257
2025-01-22;201;0,020168
2025-01-23;207;0,020741
2025-01-24;208;0,020802
2025-01-27;207;0,020753
2025-01-28;202;0,020295
2025-01-29;203;0,020305
2025-01-30;203;0,020396
2025-01-31;204;0,020442
2025-02-03;206;0,020603
2025-02-04;204;0,020426
2025-02-05;208;0,020885
2025-02-06;207;0,020747
2025-02-07;206;0,020678
2025-02-10;207;0,020798
2025-02-11;207;0,020762
2025-02-12;207;0,020744
2025-02-13;209;0,020985
2025-02-14;211;0,021103
2025-02-17;212;0,021251
2025-02-18;212;0,021208
2025-02-19;214;0,021472
2025-02-20;214;0,021433
2025-02-21;214;0,021409
2025-02-24;211;0,021140
2025-02-25;207;0,020742
2025-02-26;207;0,020755
2025-02-27;207;0,020720
2025-02-28;202;0,020239
2025-03-03;201;0,020142
2025-03-04;197;0,019715
2025-03-05;200;0,020060
2025-03-06;204;0,020406
2025-03-07;204;0,020436
2025-03-10;201;0,020164
2025-03-11;200;0,020077
2025-03-12;203;0,020311
2025-03-13;201;0,020123
2025-03-14;203;0,020377
2025-03-17;203;0,020337
2025-03-18;206;0,020673
2025-03-19;209;0,020904
2025-03-20;195;0,019503
2025-03-21;194;0,019463
2025-03-24;199;0,019926
2025-03-25;202;0,020200
2025-03-26;200;0,020002
2025-03-27;201;0,020107
2025-03-28;198;0,019879
2025-03-31;196;0,019610
2025-04-01;200;0,020011
2025-04-02;198;0,019878
2025-04-03;196;0,019684
2025-04-04;190;0,019012
2025-04-07;188;0,018867
2025-04-08;183;0,018310
2025-04-09;197;0,019759
2025-04-10;190;0,019052
2025-04-11;189;0,018996
2025-04-14;194;0,019418
2025-04-15;195;0,019508
2025-04-16;190;0,019020
2025-04-17;192;0,019293
2025-04-18;192;0,019297
2025-04-21;193;0,019307
2025-04-22;190;0,019039
2025-04-23;194;0,019484
2025-04-24;199;0,019926
2025-04-25;201;0,020187
2025-04-28;201;0,020184
2025-04-29;203;0,020350
2025-04-30;202;0,020238
2025-05-01;201;0,020190
2025-05-02;203;0,020331
2025-05-05;203;0,020381
2025-05-06;203;0,020364
2025-05-07;205;0,020531
2025-05-08;204;0,020459
2025-05-09;205;0,020577
2025-05-12;215;0,021574
2025-05-13;217;0,021704
2025-05-14;216;0,021645
2025-05-15;215;0,021530
2025-05-16;215;0,021550
2025-05-19;215;0,021512
2025-05-20;218;0,021819
2025-05-21;215;0,021507
2025-05-22;213;0,021335
2025-05-23;212;0,021264
2025-05-26;212;0,021238
2025-05-27;217;0,021727
2025-05-28;216;0,021676
2025-05-29;218;0,021871
2025-05-30;219;0,021939
2025-06-02;221;0,022181
2025-06-03;223;0,022365
2025-06-04;222;0,022298
2025-06-05;219;0,021935
2025-06-06;220;0,022100
2025-06-09;223;0,022353
2025-06-10;224;0,022419
2025-06-11;226;0,022604
2025-06-12;227;0,022726
2025-06-13;224;0,022455
2025-06-16;226;0,022698
2025-06-17;227;0,022712
2025-06-18;222;0,022298
2025-06-19;221;0,022130
2025-06-20;222;0,022265
2025-06-23;223;0,022384
2025-06-24;228;0,022850
2025-06-25;227;0,022749
2025-06-26;226;0,022660
2025-06-27;227;0,022706
2025-06-30;230;0,023048
2025-07-01;232;0,023274
2025-07-02;233;0,023324
2025-07-03;238;0,023819
2025-07-04;238;0,023855
2025-07-07;234;0,023415
2025-07-08;233;0,023322
2025-07-09;236;0,023698
2025-07-10;230;0,023058
2025-07-11;230;0,023035
2025-07-14;230;0,023054
2025-07-15;231;0,023152
2025-07-16;229;0,022987
2025-07-17;231;0,023174
2025-07-18;233;0,023388
2025-07-21;233;0,023390
2025-07-22;232;0,023252
2025-07-23;231;0,023199
2025-07-24;234;0,023447
2025-07-25;232;0,023229
2025-07-28;232;0,023233
2025-07-29;230;0,023070
2025-07-30;229;0,022937
2025-07-31;232;0,023279
2025-08-01;229;0,022956
2025-08-04;231;0,023122
2025-08-05;229;0,022990
2025-08-06;231;0,023109
2025-08-07;235;0,023536
2025-08-08;238;0,023843
2025-08-11;241;0,024165
2025-08-12;243;0,024313
2025-08-13;246;0,024648
2025-08-14;243;0,024337
2025-08-15;243;0,024355
2025-08-18;241;0,024191
2025-08-19;241;0,024129
2025-08-20;238;0,023834
2025-08-21;238;0,023834
2025-08-22;242;0,024216
2025-08-25;240;0,024090
2025-08-26;240;0,024022
2025-08-27;241;0,024111
2025-08-28;244;0,024468
2025-08-29;249;0,024915
2025-09-01;249;0,024969
2025-09-02;245;0,024534
2025-09-03;247;0,024767
2025-09-04;249;0,024986
2025-09-05;249;0,024934
2025-09-08;249;0,024928
2025-09-09;249;0,024901
2025-09-10;253;0,025381
2025-09-11;261;0,026129
2025-09-12;255;0,025589
2025-09-15;260;0,026010
2025-09-16;262;0,026273
2025-09-17;266;0,026616
2025-09-18;267;0,026704
2025-09-19;266;0,026617
2025-09-22;251;0,025111
2025-09-23;253;0,025392
2025-09-24;254;0,025432
2025-09-25;250;0,025064
2025-09-26;250;0,025026
2025-09-29;252;0,025257
2025-09-30;253;0,025302
2025-10-01;254;0,025435
2025-10-02;253;0,025332
2025-10-03;254;0,025487
2025-10-06;256;0,025627
2025-10-07;254;0,025416
2025-10-08;249;0,024997
2025-10-09;243;0,024387
2025-10-10;223;0,022332
2025-10-13;221;0,022192
2025-10-14;231;0,023160
2025-10-15;240;0,024033
2025-10-16;236;0,023616
2025-10-17;238;0,023829
2025-10-20;243;0,024318
2025-10-21;247;0,024761
2025-10-22;237;0,023790
2025-10-23;240;0,024016
2025-10-24;241;0,024193
2025-10-27;250;0,025062
2025-10-28;252;0,025206
2025-10-29;252;0,025216
2025-10-30;249;0,024933
2025-10-31;250;0,025015
2025-11-03;249;0,024987
2025-11-04;247;0,024718
2025-11-05;246;0,024651
2025-11-06;243;0,024347
2025-11-07;242;0,024203
2025-11-10;246;0,024647
2025-11-11;247;0,024729
2025-11-12;248;0,024806
2025-11-13;247;0,024775
2025-11-14;244;0,024487
2025-11-17;246;0,024626
2025-11-18;241;0,024197
2025-11-19;242;0,024234
2025-11-20;245;0,024597
2025-11-21;240;0,024044
2025-11-24;239;0,023957
2025-11-25;241;0,024174
2025-11-26;244;0,024433
2025-11-27;245;0,024581
2025-11-28;246;0,024634
2025-12-01;245;0,024585
2025-12-02;247;0,024774
2025-12-03;252;0,025231
2025-12-04;253;0,025386
2025-12-05;252;0,025226
2025-12-08;245;0,024508
2025-12-09;244;0,024466
2025-12-10;245;0,024556
2025-12-11;247;0,024784
2025-12-12;252;0,025287
2025-12-15;255;0,025562
2025-12-16;255;0,025589
2025-12-17;250;0,025043
2025-12-18;246;0,024650
2025-12-19;247;0,024765
2025-12-22;251;0,025177
2025-12-23;252;0,025225
2025-12-24;252;0,025222
2025-12-25;252;0,025219
2025-12-26;252;0,025218
2025-12-29;250;0,025083
2025-12-30;251;0,025161
2025-12-31;251;0,025164
